DateTime,Temp1,Temp2
20210111_215127,34.5,35.0
20210111_215228,34.1,36.1
20210111_215328,33.9,36.7
20210111_215428,33.6,37.6
20210111_215529,33.4,38.1
20210111_215629,33.4,38.3
20210111_215729,33.3,37.8
20210111_215830,33.6,36.4
20210111_215930,34.3,34.8
20210111_220030,34.8,33.7
20210111_220131,35.1,34.6
20210111_220231,35.1,36.5
20210111_220331,34.6,37.9
20210111_220432,33.8,38.6
20210111_220532,33.4,39.1
20210111_220632,33.9,39.4
20210111_220733,34.8,39.3
20210111_220833,35.5,39.3
20210111_220933,36.0,39.6
20210111_221034,36.4,39.9
20210111_221134,36.6,40.2
20210111_221234,36.6,40.2
20210111_221335,36.5,40.0
20210111_221435,36.3,39.9
20210111_221535,36.1,39.7
20210111_221636,36.1,39.1
20210111_221736,36.2,38.9
20210111_221836,36.3,39.2
20210111_221937,36.3,39.4
20210111_222037,36.2,39.3
20210111_222137,36.1,40.1
20210111_222238,35.9,39.9
20210111_222338,35.8,39.0
20210111_222438,35.7,39.1
20210111_222539,35.5,39.3
20210111_222639,35.3,39.2
20210111_222739,35.1,39.9
20210111_222840,35.4,39.6
20210111_222940,35.6,38.8
20210111_223040,35.7,37.9
20210111_223141,35.6,37.2
20210111_223241,35.4,36.7
20210111_223341,35.1,36.6
20210111_223442,35.0,35.9
20210111_223542,35.2,36.5
20210111_223642,35.3,37.3
20210111_223743,35.3,37.7
20210111_223843,35.1,37.8
20210111_223943,34.9,36.9
20210111_224044,34.6,37.1
20210111_224144,34.4,38.2
20210111_224244,34.2,38.9
20210111_224345,34.0,39.1
20210111_224445,33.8,39.2
20210111_224545,33.6,40.0
20210111_224646,33.7,39.2
20210111_224746,33.8,39.0
20210111_224846,33.9,38.8
20210111_224947,33.9,38.6
20210111_225047,33.8,38.1
20210111_225147,34.0,36.3
20210111_225248,34.6,35.9
20210111_225348,34.9,36.7
20210111_225448,35.1,37.8
20210111_225549,35.1,38.4
20210111_225649,34.9,38.6
20210111_225749,34.8,39.0
20210111_225850,34.2,39.0
20210111_225950,34.0,39.2
20210111_230050,34.2,39.4
20210111_230151,34.4,39.4
20210111_230251,34.4,39.3
20210111_230351,34.4,39.3
20210111_230452,34.6,39.1
20210111_230552,34.9,39.4
20210111_230653,35.2,40.3
20210111_230753,35.3,40.6
20210111_230853,35.3,40.7
20210111_230954,35.1,40.9
20210111_231054,35.2,41.4
20210111_231154,35.3,41.2
20210111_231255,35.4,41.6
20210111_231355,35.4,40.7
20210111_231455,35.3,39.9
20210111_231556,35.2,39.3
20210111_231656,35.2,38.1
20210111_231756,35.6,36.6
20210111_231857,35.9,36.7
20210111_231957,36.1,37.4
20210111_232057,36.0,37.6
20210111_232158,35.9,38.1
20210111_232258,35.8,38.1
20210111_232358,35.6,37.1
20210111_232459,35.2,35.8
20210111_232559,34.8,34.9
20210111_232659,34.4,34.2
20210111_232800,34.1,33.9
20210111_232900,33.7,35.4
20210111_233000,33.8,36.9
20210111_233101,34.1,36.9
20210111_233201,34.1,36.7
20210111_233301,34.1,36.4
20210111_233402,33.9,36.2
20210111_233502,33.7,36.5
20210111_233602,33.5,36.2
20210111_233703,33.6,35.3
20210111_233803,33.6,34.7
20210111_233903,33.5,34.1
20210111_234004,33.4,33.8
20210111_234104,33.3,34.9
20210111_234204,33.4,37.1
20210111_234305,33.6,38.4
20210111_234405,33.5,38.9
20210111_234505,33.4,39.0
20210111_234606,33.3,38.9
20210111_234706,33.2,38.8
20210111_234806,33.2,38.4
20210111_234907,33.0,37.4
20210111_235007,32.9,36.6
20210111_235107,32.7,35.9
20210111_235207,32.5,35.4
20210111_235308,32.3,34.9
20210111_235408,32.6,34.4
20210111_235508,33.2,33.3
20210111_235609,33.6,32.4
20210111_235709,33.7,31.7
20210111_235809,33.6,31.3
20210111_235910,33.5,31.1
20210112_000010,33.3,30.8
20210112_000110,33.1,32.3
20210112_000211,33.0,34.8
20210112_000311,32.9,36.2
20210112_000411,32.8,36.8
20210112_000512,32.6,37.0
20210112_000612,32.4,36.7
20210112_000712,32.3,36.0
20210112_000813,32.1,34.9
20210112_000913,31.9,34.1
20210112_001013,31.7,33.5
20210112_001114,31.6,33.1
20210112_001214,31.3,32.7
20210112_001314,31.1,32.5
20210112_001415,30.8,32.4
20210112_001515,30.5,32.2
20210112_001615,30.4,31.8
20210112_001716,30.3,31.6
20210112_001816,30.1,31.3
20210112_001916,29.9,31.1
20210112_002017,29.8,31.9
20210112_002117,30.0,32.4
20210112_002217,30.2,32.3
20210112_002318,30.3,31.9
20210112_002418,30.3,31.7
20210112_002518,30.3,31.5
20210112_002619,30.2,31.3
20210112_002719,30.3,32.9
20210112_002819,30.4,34.9
20210112_002920,30.5,36.1
20210112_003020,30.5,36.7
20210112_003120,30.5,36.9
20210112_003221,30.4,36.8
20210112_003321,30.4,36.7
20210112_003421,30.4,34.9
20210112_003522,30.5,33.0
20210112_003622,30.5,31.7
20210112_003722,30.4,30.9
20210112_003823,30.3,30.3
20210112_003923,30.1,30.8
20210112_004023,30.1,32.7
20210112_004124,30.2,34.4
20210112_004224,30.3,35.4
20210112_004324,30.3,35.8
20210112_004425,30.3,35.9
20210112_004525,30.2,36.6
20210112_004625,30.6,37.8
20210112_004726,30.8,38.1
20210112_004826,30.9,38.1
20210112_004926,30.8,37.9
20210112_005027,30.8,37.6
20210112_005127,30.6,37.4
20210112_005227,30.5,38.6
20210112_005328,30.9,39.4
20210112_005428,31.6,40.1
20210112_005528,31.9,40.2
20210112_005629,32.0,40.0
20210112_005729,32.1,39.7
20210112_005829,32.2,38.8
20210112_005930,32.4,37.0
20210112_010030,32.9,35.5
20210112_010130,33.3,34.5
20210112_010231,33.3,33.9
20210112_010331,33.2,33.4
20210112_010431,33.1,33.3
20210112_010532,33.2,34.8
20210112_010632,33.4,36.4
20210112_010732,33.3,37.3
20210112_010833,33.3,37.6
20210112_010933,33.1,37.6
20210112_011033,32.8,38.4
20210112_011134,32.5,38.7
20210112_011234,32.4,38.4
20210112_011334,32.8,38.0
20210112_011435,32.9,37.7
20210112_011535,32.9,37.3
20210112_011635,32.9,37.8
20210112_011736,33.3,38.2
20210112_011836,33.8,38.4
20210112_011936,34.1,38.6
20210112_012037,34.2,38.6
20210112_012137,34.1,38.4
20210112_012237,33.9,38.1
20210112_012338,33.7,38.7
20210112_012438,33.8,38.9
20210112_012538,33.9,39.1
20210112_012639,34.1,39.1
20210112_012739,34.2,39.0
20210112_012839,34.1,38.7
20210112_012940,33.9,38.3
20210112_013040,33.8,37.1
20210112_013140,34.0,37.3
20210112_013241,34.2,37.9
20210112_013341,34.4,38.2
20210112_013441,34.4,38.1
20210112_013542,34.2,37.8
20210112_013642,34.1,37.4
20210112_013742,33.9,38.4
20210112_013843,33.9,39.6
20210112_013943,33.9,40.2
20210112_014043,33.8,40.3
20210112_014144,33.7,40.1
20210112_014244,33.7,40.1
20210112_014344,33.8,40.1
20210112_014445,34.2,40.3
20210112_014545,34.8,40.3
20210112_014645,35.0,40.2
20210112_014746,35.1,39.9
20210112_014846,35.0,39.4
20210112_014946,35.1,39.4
20210112_015047,35.3,39.1
20210112_015147,35.4,37.7
20210112_015247,35.4,36.5
20210112_015348,35.3,35.7
20210112_015448,35.1,35.1
20210112_015548,34.8,34.6
20210112_015649,34.6,34.2
20210112_015749,34.2,33.9
20210112_015849,33.9,34.4
20210112_015950,33.8,36.0
20210112_020050,33.8,37.1
20210112_020150,33.8,37.6
20210112_020251,33.7,37.6
20210112_020351,33.5,37.6
20210112_020452,33.4,37.5
20210112_020552,33.3,37.4
20210112_020652,33.1,37.2
20210112_020753,33.0,37.0
20210112_020853,32.8,36.6
20210112_020953,32.6,36.3
20210112_021054,32.4,36.0
20210112_021154,32.2,35.6
20210112_021254,32.1,34.9
20210112_021355,32.3,35.8
20210112_021455,32.6,36.8
20210112_021555,32.6,37.2
20210112_021656,32.6,37.3
20210112_021756,32.4,37.2
20210112_021856,32.3,36.9
20210112_021957,32.2,36.6
20210112_022057,32.0,36.3
20210112_022157,31.8,35.9
20210112_022257,31.6,35.6
20210112_022358,31.5,35.2
20210112_022458,31.3,34.9
20210112_022558,31.2,34.6
20210112_022659,31.0,34.2
20210112_022759,30.8,33.9
20210112_022859,30.7,33.6
20210112_023000,30.5,33.4
20210112_023100,30.4,33.1
20210112_023200,30.3,32.8
20210112_023301,30.1,32.6
20210112_023401,29.9,32.3
20210112_023501,29.8,32.1
20210112_023602,29.7,31.9
20210112_023702,29.6,31.6
20210112_023802,29.4,31.4
20210112_023903,29.3,31.2
20210112_024003,29.2,31.0
20210112_024103,29.1,30.8
20210112_024204,28.9,30.6
20210112_024304,28.8,30.4
20210112_024404,28.8,30.3
20210112_024505,28.6,30.1
20210112_024605,28.5,29.9
20210112_024705,28.4,29.8
20210112_024806,28.3,29.6
20210112_024906,28.2,29.4
20210112_025006,28.1,29.3
20210112_025107,28.0,29.1
20210112_025207,27.9,29.0
20210112_025307,27.8,28.8
20210112_025408,27.7,28.7
20210112_025508,27.6,28.6
20210112_025608,27.6,28.4
20210112_025709,27.4,28.3
20210112_025809,27.4,28.2
20210112_025909,27.3,28.1
20210112_030010,27.2,28.0
20210112_030110,27.1,27.9
20210112_030210,27.1,27.8
20210112_030311,26.9,27.6
20210112_030411,26.9,27.6
20210112_030511,26.8,27.4
20210112_030611,26.7,27.3
20210112_030712,26.7,27.3
20210112_030812,26.6,27.1
20210112_030913,26.6,27.1
20210112_031013,26.5,26.9
20210112_031113,26.4,26.9
20210112_031213,26.3,26.8
20210112_031314,26.3,26.7
20210112_031414,26.2,26.6
20210112_031514,26.1,26.5
20210112_031615,26.1,26.4
20210112_031715,26.0,26.4
20210112_031815,25.9,26.3
20210112_031916,25.9,26.3
20210112_032016,25.9,26.1
20210112_032116,25.8,26.1
20210112_032217,25.8,26.0
20210112_032317,25.7,25.9
20210112_032417,25.6,25.9
20210112_032518,25.6,25.8
20210112_032618,25.5,25.8
20210112_032718,25.4,25.6
20210112_032819,25.4,25.6
20210112_032919,25.4,25.5
20210112_033019,25.3,25.4
20210112_033120,25.3,25.4
20210112_033220,25.2,25.3
20210112_033320,25.1,25.3
20210112_033421,25.1,25.2
20210112_033521,25.1,25.1
20210112_033621,25.0,25.1
20210112_033722,24.9,25.1
20210112_033822,24.9,25.0
20210112_033922,24.9,24.9
20210112_034023,24.8,24.9
20210112_034123,24.8,24.9
20210112_034223,24.8,24.8
20210112_034324,24.7,24.8
20210112_034424,24.6,24.7
20210112_034524,24.4,24.8
20210112_034625,24.9,27.2
20210112_034725,25.6,29.4
20210112_034825,26.0,30.6
20210112_034926,26.2,31.3
20210112_035026,26.3,31.6
20210112_035126,26.4,31.6
20210112_035227,26.4,31.5
20210112_035327,26.4,31.3
20210112_035427,26.3,31.1
20210112_035528,26.3,30.9
20210112_035628,26.3,30.6
20210112_035728,26.2,30.4
20210112_035829,26.1,30.1
20210112_035929,26.1,29.8
20210112_040029,26.3,30.8
20210112_040130,26.5,31.6
20210112_040230,26.6,32.0
20210112_040330,26.6,32.1
20210112_040431,26.6,32.1
20210112_040531,26.6,31.9
20210112_040631,26.6,31.7
20210112_040732,26.5,30.9
20210112_040832,26.5,31.4
20210112_040932,26.6,32.3
20210112_041033,26.7,32.7
20210112_041133,26.7,32.8
20210112_041234,26.7,32.8
20210112_041334,26.6,32.6
20210112_041434,26.6,32.4
20210112_041535,26.6,31.6
20210112_041635,26.6,32.2
20210112_041735,26.6,33.3
20210112_041836,26.7,34.0
20210112_041936,26.7,34.2
20210112_042036,26.7,34.2
20210112_042137,26.7,34.3
20210112_042237,26.7,35.0
20210112_042337,26.8,35.9
20210112_042438,26.9,36.4
20210112_042538,26.9,36.6
20210112_042638,26.9,36.4
20210112_042739,26.9,35.4
20210112_042839,27.0,35.2
20210112_042939,27.3,35.5
20210112_043040,27.5,35.6
20210112_043140,27.6,35.6
20210112_043240,27.6,35.4
20210112_043341,27.7,35.3
20210112_043441,28.1,35.7
20210112_043541,28.8,36.4
20210112_043642,29.1,36.8
20210112_043742,29.3,36.9
20210112_043842,29.4,36.7
20210112_043943,29.4,36.3
20210112_044043,29.4,35.6
20210112_044143,29.7,36.0
20210112_044244,30.0,36.4
20210112_044344,30.1,36.4
20210112_044444,30.1,36.3
20210112_044545,30.0,36.0
20210112_044645,30.0,34.1
20210112_044745,30.1,32.3
20210112_044846,30.2,31.0
20210112_044946,30.2,30.3
20210112_045046,30.1,29.7
20210112_045147,29.9,29.4
20210112_045247,29.7,29.5
20210112_045347,29.6,31.1
20210112_045448,29.5,32.8
20210112_045548,29.4,33.7
20210112_045648,29.4,34.1
20210112_045749,29.3,34.2
20210112_045849,29.3,35.3
20210112_045949,29.3,36.4
20210112_050050,29.3,37.1
20210112_050150,29.3,37.4
20210112_050250,29.2,37.4
20210112_050351,29.1,37.3
20210112_050451,28.9,38.2
20210112_050551,29.1,38.5
20210112_050652,29.7,38.3
20210112_050752,30.2,37.8
20210112_050852,30.4,37.4
20210112_050953,30.4,37.3
20210112_051053,30.7,38.1
20210112_051153,31.2,38.6
20210112_051254,31.9,38.8
20210112_051354,32.3,38.8
20210112_051454,32.3,38.6
20210112_051555,32.3,38.9
20210112_051655,32.3,39.9
20210112_051755,32.5,40.0
20210112_051856,32.9,40.1
20210112_051956,33.1,39.9
20210112_052056,33.1,39.6
20210112_052157,33.0,38.9
20210112_052257,32.9,38.6
20210112_052357,33.4,37.4
20210112_052457,33.8,36.1
20210112_052558,33.9,35.3
20210112_052658,33.9,34.6
20210112_052758,33.7,34.4
20210112_052859,33.6,35.1
20210112_052959,33.5,35.9
20210112_053059,33.4,36.4
20210112_053200,33.4,36.7
20210112_053300,33.3,36.6
20210112_053400,33.0,36.7
20210112_053501,32.7,37.3
20210112_053601,32.5,37.8
20210112_053701,32.5,38.3
20210112_053802,32.4,38.4
20210112_053902,32.3,38.3
20210112_054002,32.2,38.6
20210112_054103,32.3,38.1
20210112_054203,32.6,37.9
20210112_054303,32.9,37.7
20210112_054404,33.0,37.4
20210112_054504,32.9,37.1
20210112_054604,32.8,36.5
20210112_054705,33.0,37.5
20210112_054805,33.3,38.4
20210112_054905,33.4,38.6
20210112_055006,33.4,38.6
20210112_055106,33.3,38.4
20210112_055206,33.1,38.7
20210112_055307,32.9,38.1
20210112_055407,33.1,36.8
20210112_055507,33.1,35.8
20210112_055608,33.0,35.1
20210112_055708,32.8,34.6
20210112_055808,32.8,35.1
20210112_055909,33.1,34.8
20210112_060009,33.4,34.0
20210112_060109,33.5,33.3
20210112_060210,33.5,32.8
20210112_060310,33.3,32.6
20210112_060410,33.0,33.4
20210112_060511,32.7,34.4
20210112_060611,32.4,35.6
20210112_060711,32.2,36.2
20210112_060812,32.0,36.4
20210112_060912,31.7,36.8
20210112_061012,31.7,37.3
20210112_061113,31.6,37.6
20210112_061213,31.5,37.9
20210112_061313,31.4,37.9
20210112_061414,31.3,37.6
20210112_061514,31.1,38.2
20210112_061614,31.5,38.3
20210112_061715,32.2,38.0
20210112_061815,32.7,37.7
20210112_061915,32.9,37.4
20210112_062016,32.9,37.3
20210112_062116,32.9,38.0
20210112_062216,33.3,39.3
20210112_062317,33.6,40.3
20210112_062417,33.8,40.9
20210112_062517,33.8,40.9
20210112_062618,33.7,41.1
20210112_062718,33.6,41.6
20210112_062818,33.8,42.3
20210112_062919,34.2,43.0
20210112_063019,34.4,43.2
20210112_063119,34.4,43.0
20210112_063220,34.5,41.2
20210112_063320,34.9,40.4
20210112_063420,35.4,41.0
20210112_063521,35.9,41.8
20210112_063621,36.1,42.1
20210112_063721,36.1,41.9
20210112_063822,36.0,41.1
20210112_063922,35.8,39.3
20210112_064022,35.5,37.3
20210112_064123,35.4,35.8
20210112_064223,35.3,34.8
20210112_064323,34.9,34.3
20210112_064424,34.9,36.5
20210112_064524,35.0,38.1
20210112_064624,34.9,38.9
20210112_064725,34.6,39.1
20210112_064825,34.2,39.1
20210112_064925,33.9,39.0
20210112_065026,33.6,39.6
20210112_065126,33.8,39.7
20210112_065226,34.4,39.8
20210112_065327,34.7,39.8
20210112_065427,34.8,39.4
20210112_065527,34.8,39.3
20210112_065628,34.7,39.3
20210112_065728,34.9,39.4
20210112_065829,35.2,39.6
20210112_065929,35.2,39.5
20210112_070029,35.1,39.3
20210112_070130,34.9,39.3
20210112_070230,34.8,39.8
20210112_070330,34.9,40.6
20210112_070431,35.0,41.2
20210112_070531,34.9,41.3
20210112_070631,34.8,41.0
20210112_070732,34.6,39.9
20210112_070832,34.7,40.1
20210112_070932,34.9,40.7
20210112_071033,35.1,40.9
20210112_071133,35.0,40.8
20210112_071233,34.9,40.4
20210112_071334,35.0,40.1
20210112_071434,35.1,38.7
20210112_071534,35.3,37.1
20210112_071635,35.6,35.8
20210112_071735,35.6,34.9
20210112_071835,35.5,34.4
20210112_071936,35.4,35.9
20210112_072036,35.4,37.6
20210112_072136,35.1,39.0
20210112_072237,34.6,40.1
20210112_072337,34.4,40.8
20210112_072437,34.4,40.8
20210112_072538,34.4,40.6
20210112_072638,34.5,40.3
20210112_072738,34.8,39.6
20210112_072839,35.3,39.4
20210112_072939,35.9,39.8
20210112_073039,36.3,40.3
20210112_073140,36.4,40.6
20210112_073240,36.4,40.8
20210112_073340,36.6,40.8
20210112_073441,36.8,40.9
20210112_073541,37.1,41.0
20210112_073641,37.1,40.9
20210112_073742,37.0,40.8
20210112_073842,36.8,40.9
20210112_073942,36.7,40.6
20210112_074043,36.7,40.1
20210112_074143,36.7,39.9
20210112_074243,36.7,39.6
20210112_074344,36.6,39.3
20210112_074444,36.4,39.6
20210112_074544,36.4,40.0
20210112_074644,36.4,40.5
20210112_074745,36.3,40.8
20210112_074845,36.1,40.8
20210112_074945,35.9,40.6
20210112_075046,35.7,40.5
20210112_075146,35.6,40.8
20210112_075246,35.8,41.0
20210112_075347,36.0,41.1
20210112_075447,35.9,41.0
20210112_075547,35.9,40.7
20210112_075648,35.7,40.4
20210112_075748,35.5,39.3
20210112_075848,35.4,38.9
20210112_075949,35.5,39.2
20210112_080049,35.4,39.3
20210112_080149,35.3,39.1
20210112_080250,35.0,38.8
20210112_080350,34.8,38.5
20210112_080450,34.6,38.1
20210112_080551,34.3,38.1
20210112_080651,34.2,38.1
20210112_080751,34.4,37.5
20210112_080852,34.3,36.9
20210112_080952,34.2,36.5
20210112_081052,34.1,36.1
20210112_081153,33.8,35.7
20210112_081253,33.6,35.4
20210112_081353,33.4,35.9
20210112_081454,33.4,35.3
20210112_081554,33.3,35.6
20210112_081654,33.2,35.6
20210112_081755,33.1,35.5
20210112_081855,32.9,35.3
20210112_081955,32.7,35.1
20210112_082056,32.5,35.7
20210112_082156,32.6,37.4
20210112_082256,32.8,38.6
20210112_082357,32.9,39.3
20210112_082457,32.8,39.4
20210112_082557,32.8,39.4
20210112_082658,32.6,39.1
20210112_082758,32.5,38.8
20210112_082858,32.3,38.8
20210112_082959,32.3,39.1
20210112_083059,32.5,39.1
20210112_083159,32.6,39.1
20210112_083300,32.7,38.9
20210112_083400,32.6,38.6
20210112_083500,32.5,38.2
20210112_083601,32.3,37.8
20210112_083701,32.2,37.4
20210112_083801,32.1,37.0
20210112_083902,31.9,36.6
20210112_084002,31.7,36.3
20210112_084102,31.6,35.9
20210112_084203,31.4,35.5
20210112_084303,31.3,35.1
20210112_084403,31.1,34.6
20210112_084504,31.3,34.7
20210112_084604,31.6,35.8
20210112_084704,31.7,36.4
20210112_084805,31.7,36.6
20210112_084905,31.7,36.6
20210112_085005,31.6,36.4
20210112_085106,31.5,36.2
20210112_085206,31.4,35.9
20210112_085306,31.3,35.6
20210112_085407,31.1,35.3
20210112_085507,30.9,34.9
20210112_085607,30.8,34.6
20210112_085708,30.7,34.2
20210112_085808,30.5,33.9
20210112_085908,30.4,33.6
20210112_090009,30.3,33.4
20210112_090109,30.1,33.1
20210112_090209,29.9,32.8
20210112_090310,29.8,32.6
20210112_090410,29.7,32.3
20210112_090510,29.6,32.1
20210112_090611,29.4,31.9
20210112_090711,29.3,31.6
20210112_090811,29.3,31.4
20210112_090912,29.1,31.2
20210112_091012,29.0,31.0
20210112_091112,28.9,30.8
20210112_091213,28.8,30.6
20210112_091313,28.7,30.4
20210112_091413,28.6,30.3
20210112_091514,28.4,30.1
20210112_091614,28.4,29.9
20210112_091714,28.3,29.8
20210112_091815,28.2,29.6
20210112_091915,28.1,29.4
20210112_092015,27.9,29.3
20210112_092116,27.9,29.1
20210112_092216,27.8,29.0
20210112_092316,27.7,28.9
20210112_092417,27.6,28.7
20210112_092517,27.6,28.6
20210112_092617,27.4,28.5
20210112_092718,27.4,28.3
20210112_092818,27.3,28.2
20210112_092918,27.2,28.1
20210112_093019,27.1,27.9
20210112_093119,27.1,27.8
20210112_093219,27.0,27.8
20210112_093320,26.9,27.6
20210112_093420,26.8,27.5
20210112_093520,26.7,27.4
20210112_093621,26.7,27.3
20210112_093721,26.6,27.2
20210112_093821,26.6,27.1
20210112_093922,26.5,27.0
20210112_094022,26.4,26.9
20210112_094122,26.3,26.8
20210112_094223,26.3,26.7
20210112_094323,26.2,26.6
20210112_094423,26.2,26.6
20210112_094524,26.1,26.5
20210112_094624,26.0,26.4
20210112_094724,25.9,26.3
20210112_094825,25.9,26.3
20210112_094925,25.9,26.2
20210112_095025,25.8,26.1
20210112_095126,25.8,26.0
20210112_095226,25.7,25.9
20210112_095326,25.6,25.9
20210112_095427,25.6,25.8
20210112_095527,25.5,25.8
20210112_095628,25.4,25.7
20210112_095728,25.4,25.6
20210112_095828,25.4,25.6
20210112_095929,25.3,25.5
20210112_100029,25.3,25.4
20210112_100129,25.2,25.4
20210112_100230,25.2,25.3
20210112_100330,25.1,25.3
20210112_100430,25.1,25.2
20210112_100531,25.0,25.1
20210112_100631,24.9,25.1
20210112_100731,24.9,25.0
20210112_100832,24.9,25.0
20210112_100932,24.8,24.9
20210112_101032,24.8,24.9
20210112_101133,24.8,24.8
20210112_101233,24.7,24.8
20210112_101333,24.6,24.7
20210112_101433,24.6,24.7
20210112_101534,24.6,24.6
20210112_101634,24.5,24.6
20210112_101734,24.5,24.5
20210112_101835,24.4,24.5
20210112_101935,24.4,24.4
20210112_102035,24.4,24.4
20210112_102136,24.3,24.4
20210112_102236,24.2,24.3
20210112_102336,24.2,24.2
20210112_102437,24.2,24.2
20210112_102537,24.1,24.2
20210112_102637,24.1,24.1
20210112_102738,24.1,24.1
20210112_102838,24.1,24.1
20210112_102938,24.0,24.1
20210112_103039,24.0,24.0
20210112_103139,23.9,23.9
20210112_103239,23.9,23.9
20210112_103340,23.9,23.9
20210112_103440,23.9,23.9
20210112_103540,23.8,23.8
20210112_103641,23.8,23.8
20210112_103741,23.8,23.8
20210112_103841,23.8,23.7
20210112_103942,23.7,23.7
20210112_104042,23.7,23.6
20210112_104142,23.6,23.6
20210112_104243,23.6,23.6
20210112_104343,23.6,23.6
20210112_104443,23.6,23.5
20210112_104544,23.5,23.5
20210112_104644,23.5,23.4
20210112_104744,23.4,23.4
20210112_104845,23.4,23.4
20210112_104945,23.4,23.4
20210112_105045,23.4,23.3
20210112_105146,23.4,23.3
20210112_105246,23.3,23.3
20210112_105346,23.3,23.3
20210112_105447,23.3,23.3
20210112_105547,23.3,23.2
20210112_105647,23.2,23.2
20210112_105748,23.2,23.1
20210112_105848,23.2,23.1
20210112_105948,23.1,23.1
20210112_110049,23.1,23.1
20210112_110149,23.1,23.1
20210112_110249,23.1,23.0
20210112_110349,23.1,23.0
20210112_110450,23.0,23.0
20210112_110550,23.0,22.9
20210112_110650,22.9,22.9
20210112_110751,22.9,22.9
20210112_110851,22.9,22.9
20210112_110951,22.9,22.9
20210112_111052,22.9,22.8
20210112_111152,22.8,22.8
20210112_111252,22.8,22.8
20210112_111353,22.8,22.8
